CODES,DESCRIPTION,YEAR,UNIT_1_CODES,UNIT_1_DESCRIPTION,UNIT_2_CODES,UNIT_2_DESCRIPTION
920600,"Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).",1,Number of item,9,Kilogram,
920710,"Keyboard instruments, other than accordions",1,Number of item,9,Kilogram,
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must be amplified, electrically",1,Number of item,9,Kilogram,
920810,Musical boxes,1,Number of item,9,Kilogram,
920890,"Fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading in chapter 92; decoy calls of all kinds; whistles, call horns and other mouth-blown sound signalling instruments",1,Number of item,9,Kilogram,
920930,Musical instrument strings,9,Kilogram,?,?,
920991,Parts and accessories for pianos,9,Kilogram,?,?,
920992,Parts and accessories for the musical instruments of heading 92.02,9,Kilogram,?,?,
920994,Parts and accessories for the musical instruments of heading 92.07,9,Kilogram,?,?,
920999,"Parts and accessories for musical instruments  n.e.s.; metronomes, tuning forks and pitch pipes of all kinds",9,Kilogram,?,?,
930110,"Artillery weapons (for example, guns, howitzers and mortars)",1,Number of item,9,Kilogram,
930120,Rocket launchers; flamethrowers; grenade launchers; torpedo tubes and similar projectors,1,Number of item,9,Kilogram,
930190,"Military weapons, incl. sub-machine guns (excluding artillery weapons, rocket launchers, flame-throwers, grenade launchers, torpedo tubes and similar projectors, revolvers and pistols of heading 9302 and cutting and thrusting weapons of heading 9307)",1,Number of item,9,Kilogram,
930200,"Revolvers and pistols, other than those of heading 93.03 or 93.04.",1,Number of item,9,Kilogram,
930310,Muzzleloading firearms,1,Number of item,9,Kilogram,
930320,"Other sporting, hunting or targetshooting shotguns, including combination shotgunrifles",1,Number of item,9,Kilogram,
930330,"Other sporting, hunting or targetshooting rifles",1,Number of item,9,Kilogram,
930390,"Firearms and similar devices which operate by the firing of an explosive charge (excluding sporting, hunting or target-shooting rifles, revolvers and pistols of heading 9302 and military weapons)",1,Number of item,9,Kilogram,
930400,"Other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.",1,Number of item,9,Kilogram,
930510,Parts and accessories of revolvers or pistols,9,Kilogram,?,?,
930520,Parts and accessories of shotguns or rifles of heading 93.03,9,Kilogram,?,?,
930591,"Smooth barrels for sporting, hunting and target-shooting rifles of heading 9303",9,Kilogram,?,?,
930599,"Parts and accessories for weapons and the like of heading 9303 or 9304, n.e.s. (excluding of shotguns or rifles of heading 9303)",9,Kilogram,?,?,
930621,Cartridges for smooth-barrelled shotguns,9,Kilogram,?,?,
930629,Parts of cartridges for smooth-barrelled shotguns; lead shot for air rifles and pistols,9,Kilogram,?,?,
930630,"Cartridges for smooth-barrelled shotguns, revolvers and pistols and cartridges for riveting or similar tools or for captive-bolt humane killers, and parts thereof",9,Kilogram,?,?,
930690,"Bombs, grenades, torpedos, mines, missiles, and other ammunition and projectiles, and parts thereof, n.e.s. (excluding cartridges)",9,Kilogram,?,?,
930700,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor.",9,Kilogram,1,Number of item,
940110,Seats of a kind used for aircraft,1,Number of item,9,Kilogram,
940120,Seats of a kind used for motor vehicles,1,Number of item,9,Kilogram,
940131,"Swivel seats of wood,with variable height adjustment",1,Number of item,9,Kilogram,
940139,Other swivel seats with variable height adjustment,1,Number of item,9,Kilogram,
940141,"Seats of wood£¨other than garden seats or camping equipment, convertible 
into beds",1,Number of item,9,Kilogram,
940149,"Seats of non-wooden£¨other than garden seats or camping equipment,convertible 
into beds",1,Number of item,9,Kilogram,
940152,Seats of bamboo,1,Number of item,9,Kilogram,
940153,Seats of rattan,1,Number of item,9,Kilogram,
940159,"Seats of cane, osier or similar materials (excluding of bamboo or rattan)",1,Number of item,9,Kilogram,
940161,"Upholstered seats, with wooden frames (excluding convertible into beds)",1,Number of item,9,Kilogram,
940169,"Seats, with wooden frames (excluding upholstered)",1,Number of item,9,Kilogram,
940171,"Upholstered seats, with metal frames (excluding seats for aircraft or motor vehicles, swivel seats with variable height adjustments and medical, dental or surgical furniture)",1,Number of item,9,Kilogram,
940179,"Seats, with metal frames (excluding upholstered, swivel seats with variable height adjustments and medical, dental or surgical furniture)",1,Number of item,9,Kilogram,
940180,"Seats, n.e.s.",1,Number of item,9,Kilogram,
940191,"Parts of seats,of wood,nes",9,Kilogram,?,?,
940199,"Parts of seats,of non-wooden, nes",9,Kilogram,?,?,
940210,"Dentists', barbers' or similar chairs and parts thereof",1,Number of item,9,Kilogram,
940290,"Operating tables, examination tables, and other medical, dental, surgical or veterinary furniture (excluding dentists' or similar chairs, special tables for X-ray examination, and stretchers and litters, incl. trolley-stretchers)",1,Number of item,9,Kilogram,
940310,Metal furniture of a kind used in offices,1,Number of item,9,Kilogram,
940320,Other metal furniture,1,Number of item,9,Kilogram,
940330,Wooden furniture of a kind used in offices,1,Number of item,9,Kilogram,
940340,Wooden furniture of a kind used in the kitchen,1,Number of item,9,Kilogram,
940350,Wooden furniture of a kind used in the bedroom,1,Number of item,9,Kilogram,
940360,Other wooden furniture,1,Number of item,9,Kilogram,
940370,Furniture of plastics,1,Number of item,9,Kilogram,
940382,"Furniture of bamboo (excl. seats and medical, surgical, dental or veterinary furniture)",1,Number of item,9,Kilogram,
940383,"Furniture of rattan (excl. seats and medical, surgical, dental or veterinary furniture)",1,Number of item,9,Kilogram,
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, rattan, metal, wood and plastics, and seats and medical, surgical, dental or veterinary furniture)",1,Number of item,9,Kilogram,
940391,"Parts of furniture,of wood£¨nes (excluding of seats and medical, surgical, dental or veterinary furniture)",9,Kilogram,?,?,
940399,Other furnitures parts nes,9,Kilogram,?,?,
940410,Mattress supports for bed frames (excluding spring interiors for seats),1,Number of item,9,Kilogram,
940421,"Mattresses of cellular rubber or plastics, whether or not covered",1,Number of item,9,Kilogram,
940429,"Mattresses, fitted with springs or stuffed or internally filled with any material (excluding cellular rubber or plastics, pneumatic or water mattresses and pillows)",1,Number of item,9,Kilogram,
940430,"Sleeping bags, whether or non-electrically heated",1,Number of item,9,Kilogram,
940440,"Quilts, bedspreads, eiderdowns and duvets (comforters)",1,Number of item,9,Kilogram,
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled with any material or of cellular rubber or plastics (excluding mattress supports, mattresses, sleeping bags, pneumatic or water mattresses and pillows, blankets and covers)",9,Kilogram,?,?,
940511,"Chandeliers and other electric ceiling or wall lighting fittings, 
excluding those of a kind used for lighting public open spaces or 
thoroughfares£¨designed for use solely with light-emitting diode (LED) light 
sources",1,Number of item,9,Kilogram,
940519,"Other chandeliers and other electric ceiling or wall lighting fittings, 
excluding those of a kind used for lighting public open spaces or 
thoroughfares",1,Number of item,9,Kilogram,
940521,"Electric table, desk, bedside or floor-standing luminaires£¨designed for use solely with light-emitting diode (LED) light 
sources",1,Number of item,9,Kilogram,
940529,"Other electric table, desk, bedside or floor-standing luminaires",1,Number of item,9,Kilogram,
940531,"Lighting strings of a kind used for Christmas trees£¨designed for use solely with light-emitting diode (LED) light 
sources",1,Number of item,9,Kilogram,
940539,Other lighting strings of a kind used for Christmas trees,1,Number of item,9,Kilogram,
940541,"Other electric luminaires and lighting fittings£¨Photovoltaic, designed for use solely with light-emitting diode 
(LED) light sources",1,Number of item,9,Kilogram,
940542,"Other electric luminaires and lighting fittings,non-photovoltaic£¨designed for use solely with light-emitting diode (LED) light 
sources",?,?,?,?,
940549,Other electric luminaires and lighting fittings,?,?,?,?,
940550,Non-electrical luminaires and lighting fittings,9,Kilogram,?,?,
940561,"Illuminated signs, illuminated name-plates & the like£¨designed for use solely with light-emitting diode (LED) light 
sources",9,Kilogram,?,?,
940569,"Other illuminated signs, illuminated name-plates & the like",9,Kilogram,?,?,
940591,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, of glass, n.e.s.",9,Kilogram,?,?,
940592,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, of plastics, n.e.s.",9,Kilogram,?,?,
940599,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, n.e.s.",9,Kilogram,?,?,
940610,"Prefabricated buildings of wood, whether or not complete or already assembled",9,Kilogram,1,Number of item,
940620,"Modular building units, of steel",9,Kilogram,1,Number of item,
940690,"Prefabricated buildings, whether or not complete or already assembled (excl. of wood)",9,Kilogram,1,Number of item,
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reducedsize (scale"") models and similar recreational models",2023,?,?,?,?
950420,Articles and accessories for billiards of all kinds,2023,9,Kilogram,?,?
950430,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment, other than automatic bowling alley equipment",2023,1,Number of item,9,Kilogram
950440,Playing cards,2023,1,Number of item,9,Kilogram
950450,"Video game consoles and machines, other than those of subheading 9504.30",2023,?,?,9,Kilogram
950490,"Tables for casino games, automatic bowling alley equipment, and other funfair, table or parlour games, incl. pintables (excluding operated by any means of payment, billiards, video game consoles and machines, and playing cards)",2023,?,?,?,?
950510,Articles for Christmas festivities,2023,9,Kilogram,?,?
950590,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, n.e.s.",2023,9,Kilogram,?,?
950611,"Skis, for winter sports",2023,2,Pair,9,Kilogram
950612,Ski bindings,2023,9,Kilogram,?,?
950619,Ski equipment for winter sports (other than skis and ski-fastenings [ski-bindings]),2023,9,Kilogram,?,?
950621,Sailboards,2023,1,Number of item,9,Kilogram
950629,"Water-skis, surfboards and other water-sport equipment (other than sailboards)",2023,1,Number of item,9,Kilogram
950631,"Golf clubs, complete",2023,1,Number of item,9,Kilogram
950632,Golf balls,2023,1,Number of item,9,Kilogram
